Classification;Year;Period;Period Desc.;Aggregate Level;Is Leaf Code;Trade Flow Code;Trade Flow;Reporter Code;Reporter;Reporter ISO;Partner Code;Partner;Partner ISO;Commodity Code;Commodity;Qty Unit Code;Qty Unit;Qty;Netweight (kg);Gross weight (kg);Trade Value (US$);Flag
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;75;Nickel and articles thereof;1;No Quantity;0;0;;175233081;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;75;Nickel and articles thereof;1;No Quantity;0;0;;3557739;4
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;75;Nickel and articles thereof;1;No Quantity;0;0;;33869264;4
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;75;Nickel and articles thereof;1;No Quantity;0;0;;20064046;0
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;75;Nickel and articles thereof;1;No Quantity;0;0;;141360364;0
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;75;Nickel and articles thereof;1;No Quantity;0;0;;57271308;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;75;Nickel and articles thereof;1;No Quantity;0;0;;96078685;0
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;75;Nickel and articles thereof;1;No Quantity;0;0;;92095045;0
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;75;Nickel and articles thereof;1;No Quantity;0;0;;182732663;0
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;75;Nickel and articles thereof;1;No Quantity;0;0;;8368924;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;75;Nickel and articles thereof;1;No Quantity;0;0;;38035478;4
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;76;Aluminium and articles thereof;1;No Quantity;0;0;;414055646;4
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;76;Aluminium and articles thereof;1;No Quantity;0;0;;158359195;4
H5;2017;2017;2017;2;0;3;Re-Export;826;United Kingdom;GBR;156;China;CHN;76;Aluminium and articles thereof;1;No Quantity;0;0;;44022;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;76;Aluminium and articles thereof;1;No Quantity;0;0;;349440606;4
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;76;Aluminium and articles thereof;1;No Quantity;0;0;;265023830;4
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;76;Aluminium and articles thereof;1;No Quantity;0;;;1565094203;4
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;76;Aluminium and articles thereof;1;No Quantity;0;0;;709948947;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;76;Aluminium and articles thereof;1;No Quantity;0;0;;43821682;4
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;76;Aluminium and articles thereof;1;No Quantity;0;0;;253867920;4
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;76;Aluminium and articles thereof;1;No Quantity;0;0;;497589453;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;76;Aluminium and articles thereof;1;No Quantity;0;0;;163672958;4
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;76;Aluminium and articles thereof;1;No Quantity;0;0;;377736253;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;76;Aluminium and articles thereof;1;No Quantity;0;0;;291235466;4
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;76;Aluminium and articles thereof;1;No Quantity;0;0;;1664884616;0
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;76;Aluminium and articles thereof;1;No Quantity;0;0;;776962432;4
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;76;Aluminium and articles thereof;1;No Quantity;0;0;;83693813;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;76;Aluminium and articles thereof;1;No Quantity;0;0;;273966168;4
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;78;Lead and articles thereof;1;No Quantity;0;0;;6635611;0
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;78;Lead and articles thereof;1;No Quantity;0;0;;15363668;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;78;Lead and articles thereof;1;No Quantity;0;0;;218025;4
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;78;Lead and articles thereof;1;No Quantity;0;0;;57715629;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;78;Lead and articles thereof;1;No Quantity;0;0;;16552890;0
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;78;Lead and articles thereof;1;No Quantity;0;0;;91684051;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;78;Lead and articles thereof;1;No Quantity;0;0;;1338431;0
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;78;Lead and articles thereof;1;No Quantity;0;0;;39898625;4
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;78;Lead and articles thereof;1;No Quantity;0;0;;1668822;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;78;Lead and articles thereof;1;No Quantity;0;0;;11237422;0
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;78;Lead and articles thereof;1;No Quantity;0;0;;228074;0
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;78;Lead and articles thereof;1;No Quantity;0;0;;66440447;0
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;78;Lead and articles thereof;1;No Quantity;0;0;;3322554;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;78;Lead and articles thereof;1;No Quantity;0;0;;107449607;0
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;78;Lead and articles thereof;1;No Quantity;0;0;;1416678;0
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;78;Lead and articles thereof;1;No Quantity;0;0;;35959887;4
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;79;Zinc and articles thereof;1;No Quantity;0;0;;8630215;4
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;79;Zinc and articles thereof;1;No Quantity;0;0;;738132;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;79;Zinc and articles thereof;1;No Quantity;0;0;;4868234;0
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;79;Zinc and articles thereof;1;No Quantity;0;0;;26744995;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;79;Zinc and articles thereof;1;No Quantity;0;0;;26125596;4
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;79;Zinc and articles thereof;1;No Quantity;0;0;;24703885;4
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;79;Zinc and articles thereof;1;No Quantity;0;0;;235970;0
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;79;Zinc and articles thereof;1;No Quantity;0;0;;4760834;0
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;79;Zinc and articles thereof;1;No Quantity;0;0;;21387768;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;79;Zinc and articles thereof;1;No Quantity;0;0;;431045;4
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;79;Zinc and articles thereof;1;No Quantity;0;0;;2161480;0
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;79;Zinc and articles thereof;1;No Quantity;0;0;;32538226;4
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;79;Zinc and articles thereof;1;No Quantity;0;0;;21100281;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;79;Zinc and articles thereof;1;No Quantity;0;0;;23523880;0
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;79;Zinc and articles thereof;1;No Quantity;0;0;;571308;0
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;79;Zinc and articles thereof;1;No Quantity;0;0;;10214690;4
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;80;Tin articles thereof;1;No Quantity;0;0;;18616150;0
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;80;Tin articles thereof;1;No Quantity;0;0;;797509;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;80;Tin articles thereof;1;No Quantity;0;0;;514368;0
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;80;Tin articles thereof;1;No Quantity;0;0;;1360541;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;80;Tin articles thereof;1;No Quantity;0;0;;2541881;0
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;80;Tin articles thereof;1;No Quantity;0;0;;3158521;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;80;Tin articles thereof;1;No Quantity;0;0;;1329522;0
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;80;Tin articles thereof;1;No Quantity;0;0;;28861;4
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;80;Tin articles thereof;1;No Quantity;0;0;;19218350;0
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;80;Tin articles thereof;1;No Quantity;0;0;;2420555;0
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;80;Tin articles thereof;1;No Quantity;0;0;;385532;0
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;80;Tin articles thereof;1;No Quantity;0;0;;1218156;0
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;80;Tin articles thereof;1;No Quantity;0;0;;2866211;0
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;80;Tin articles thereof;1;No Quantity;0;0;;1642031;0
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;80;Tin articles thereof;1;No Quantity;0;0;;1562323;0
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;80;Tin articles thereof;1;No Quantity;0;0;;127836;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;81;Metals n.e.c., cermets and articles thereof;1;No Quantity;0;0;;88447474;4
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;81;Metals n.e.c., cermets and articles thereof;1;No Quantity;0;0;;14925644;4
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;81;Metals n.e.c., cermets and articles thereof;1;No Quantity;0;0;;122019996;0
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;81;Metals n.e.c., cermets and articles thereof;1;No Quantity;0;0;;172895486;4
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;81;Metals n.e.c., cermets and articles thereof;1;No Quantity;0;0;;89618290;4
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;81;Metals n.e.c., cermets and articles thereof;1;No Quantity;0;0;;137767541;4
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;81;Metals n.e.c., cermets and articles thereof;1;No Quantity;0;0;;819700;0
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;81;Metals n.e.c., cermets and articles thereof;1;No Quantity;0;0;;10735471;4
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;81;Metals n.e.c., cermets and articles thereof;1;No Quantity;0;0;;119111698;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;81;Metals n.e.c., cermets and articles thereof;1;No Quantity;0;0;;20596134;4
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;81;Metals n.e.c., cermets and articles thereof;1;No Quantity;0;0;;129854024;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;81;Metals n.e.c., cermets and articles thereof;1;No Quantity;0;0;;169865828;4
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;81;Metals n.e.c., cermets and articles thereof;1;No Quantity;0;0;;121712490;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;81;Metals n.e.c., cermets and articles thereof;1;No Quantity;0;0;;153859114;0
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;81;Metals n.e.c., cermets and articles thereof;1;No Quantity;0;0;;1152837;0
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;81;Metals n.e.c., cermets and articles thereof;1;No Quantity;0;0;;13909529;4
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;82;Tools, implements, cutlery, spoons and forks, of base metal parts thereof, of base metal;1;No Quantity;0;0;;528273941;4
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;82;Tools, implements, cutlery, spoons and forks, of base metal parts thereof, of base metal;1;No Quantity;0;0;;19818424;4
H5;2017;2017;2017;2;0;3;Re-Export;826;United Kingdom;GBR;156;China;CHN;82;Tools, implements, cutlery, spoons and forks, of base metal parts thereof, of base metal;1;No Quantity;0;0;;90563;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;82;Tools, implements, cutlery, spoons and forks, of base metal parts thereof, of base metal;1;No Quantity;0;0;;79612898;0
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;82;Tools, implements, cutlery, spoons and forks, of base metal parts thereof, of base metal;1;No Quantity;0;0;;67296592;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;82;Tools, implements, cutlery, spoons and forks, of base metal parts thereof, of base metal;1;No Quantity;0;0;;348299397;4
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;82;Tools, implements, cutlery, spoons and forks, of base metal parts thereof, of base metal;1;No Quantity;0;0;;120481982;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;82;Tools, implements, cutlery, spoons and forks, of base metal parts thereof, of base metal;1;No Quantity;0;0;;42348446;0
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;82;Tools, implements, cutlery, spoons and forks, of base metal parts thereof, of base metal;1;No Quantity;0;0;;8823550;4
H5;2017;2017;2017;2;0;3;Re-Export;826;United Kingdom;GBR;699;India;IND;82;Tools, implements, cutlery, spoons and forks, of base metal parts thereof, of base metal;1;No Quantity;0;0;;7671;0
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;82;Tools, implements, cutlery, spoons and forks, of base metal parts thereof, of base metal;1;No Quantity;0;0;;511409162;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;82;Tools, implements, cutlery, spoons and forks, of base metal parts thereof, of base metal;1;No Quantity;0;0;;24533575;4
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;82;Tools, implements, cutlery, spoons and forks, of base metal parts thereof, of base metal;1;No Quantity;0;0;;87160147;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;82;Tools, implements, cutlery, spoons and forks, of base metal parts thereof, of base metal;1;No Quantity;0;0;;68938382;0
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;82;Tools, implements, cutlery, spoons and forks, of base metal parts thereof, of base metal;1;No Quantity;0;0;;363031063;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;82;Tools, implements, cutlery, spoons and forks, of base metal parts thereof, of base metal;1;No Quantity;0;0;;128847724;0
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;82;Tools, implements, cutlery, spoons and forks, of base metal parts thereof, of base metal;1;No Quantity;0;0;;44954640;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;82;Tools, implements, cutlery, spoons and forks, of base metal parts thereof, of base metal;1;No Quantity;0;0;;10248093;4
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;83;Metal miscellaneous products of base metal;1;No Quantity;0;0;;766186606;4
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;83;Metal miscellaneous products of base metal;1;No Quantity;0;0;;42420812;4
H5;2017;2017;2017;2;0;3;Re-Export;826;United Kingdom;GBR;156;China;CHN;83;Metal miscellaneous products of base metal;1;No Quantity;0;0;;756314;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;83;Metal miscellaneous products of base metal;1;No Quantity;0;0;;151980984;4
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;83;Metal miscellaneous products of base metal;1;No Quantity;0;0;;115032876;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;83;Metal miscellaneous products of base metal;1;No Quantity;0;0;;455859001;4
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;83;Metal miscellaneous products of base metal;1;No Quantity;0;0;;118453822;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;83;Metal miscellaneous products of base metal;1;No Quantity;0;0;;108308724;0
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;83;Metal miscellaneous products of base metal;1;No Quantity;0;0;;11290419;4
H5;2017;2017;2017;2;0;3;Re-Export;826;United Kingdom;GBR;699;India;IND;83;Metal miscellaneous products of base metal;1;No Quantity;0;0;;34727;0
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;83;Metal miscellaneous products of base metal;1;No Quantity;0;0;;776206688;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;83;Metal miscellaneous products of base metal;1;No Quantity;0;0;;42096991;4
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;83;Metal miscellaneous products of base metal;1;No Quantity;0;0;;138618008;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;251;France;FRA;83;Metal miscellaneous products of base metal;1;No Quantity;0;0;;111874036;0
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;276;Germany;DEU;83;Metal miscellaneous products of base metal;1;No Quantity;0;0;;462003599;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;276;Germany;DEU;83;Metal miscellaneous products of base metal;1;No Quantity;0;0;;126017629;0
H5;2018;2018;2018;2;0;1;Import;826;United Kingdom;GBR;699;India;IND;83;Metal miscellaneous products of base metal;1;No Quantity;0;0;;105437014;4
H5;2018;2018;2018;2;0;2;Export;826;United Kingdom;GBR;699;India;IND;83;Metal miscellaneous products of base metal;1;No Quantity;0;0;;14154397;4
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;156;China;CHN;84;Nuclear reactors, boilers, machinery and mechanical appliances parts thereof;1;No Quantity;0;0;;9604645746;4
H5;2017;2017;2017;2;0;2;Export;826;United Kingdom;GBR;156;China;CHN;84;Nuclear reactors, boilers, machinery and mechanical appliances parts thereof;1;No Quantity;0;0;;1984388329;4
H5;2017;2017;2017;2;0;3;Re-Export;826;United Kingdom;GBR;156;China;CHN;84;Nuclear reactors, boilers, machinery and mechanical appliances parts thereof;1;No Quantity;0;0;;4280993;0
H5;2017;2017;2017;2;0;4;Re-Import;826;United Kingdom;GBR;156;China;CHN;84;Nuclear reactors, boilers, machinery and mechanical appliances parts thereof;1;No Quantity;0;0;;339277;0
H5;2017;2017;2017;2;0;1;Import;826;United Kingdom;GBR;251;France;FRA;84;Nuclear reactors, boilers, machinery and mechanical appliances parts thereof;1;No Quantity;0;0;;3931444567;4
